user_id,song_id,play_count
759,2569,1
759,22481,3
759,20797,2
759,194,25
759,6842,1
759,22482,3
759,22483,16
759,22484,1
759,22485,1
759,22486,1
759,17588,3
760,22487,1
760,10128,4
760,207,1
760,1253,2
760,22488,1
760,6235,1
760,211,1
760,10556,1
760,22489,5
760,9189,1
760,6140,2
760,7428,1
760,22490,3
760,22491,1
760,518,3
760,22492,1
760,3579,1
760,2778,1
760,2779,1
760,1419,2
760,1420,2
760,22493,1
760,17732,5
760,12189,1
760,10985,1
760,166,3
760,22494,2
760,6312,1
760,1860,9
760,14954,1
760,22495,4
760,22496,1
760,22497,1
760,10118,3
760,223,1
760,2791,1
760,3048,6
760,15580,8
760,19535,1
760,22498,1
760,22499,1
760,19563,1
760,1270,2
761,3766,2
761,12318,1
761,4006,1
761,22500,2
761,1719,1
761,22501,1
761,7612,7
761,4871,1
761,22502,1
761,16172,1
761,7910,1
761,17562,1
761,1588,1
761,21878,1
762,22503,1
762,1252,1
762,6450,14
762,22504,1
762,1731,1
762,22505,1
762,22506,1
762,15659,1
762,258,1
762,22507,2
762,22508,1
762,2093,1
762,22509,1
762,566,5
762,505,2
762,569,1
762,7758,1
762,3395,1
762,22510,12
762,4414,1
762,1734,1
762,1735,1
762,7759,1
762,19230,2
762,573,2
762,22511,2
762,22512,1
762,22513,1
762,22514,2
762,22515,1
762,205,8
762,22516,1
762,1736,1
762,1737,1
762,9744,1
762,8572,1
762,22517,1
762,22518,1
762,507,3
762,207,1
762,1740,1
762,376,1
762,5887,1
762,1475,1
762,14177,3
762,6476,12
762,22519,1
762,22520,1
762,22521,6
762,590,1
762,592,1
762,7365,2
762,1744,1
762,1253,3
762,1254,1
762,22522,5
762,13128,1
762,22523,2
762,17345,1
762,22524,2
762,234,3
762,22525,2
762,22526,1
762,1445,1
762,22527,1
762,22528,1
762,22529,2
762,22530,4
762,14,1
762,2431,5
762,275,1
762,22531,5
762,22532,1
762,1294,1
762,22533,1
762,608,5
762,510,1
762,22534,1
762,609,1
762,1747,1
762,185,3
762,186,3
762,1274,2
762,210,6
762,1296,1
762,511,1
762,22535,1
762,16242,2
762,8579,1
762,1748,1
762,613,1
762,6482,7
762,5497,1
762,22536,1
762,22537,1
762,22538,1
762,621,1
762,5904,4
762,623,2
762,1714,1
762,624,1
762,19005,1
762,211,1
762,1478,1
762,1479,1
762,22539,1
762,1749,1
762,3495,5
762,22540,1
762,22541,6
762,188,2
762,514,1
762,1255,1
762,16029,2
762,1449,1
762,12471,1
762,636,1
762,18144,1
762,1750,1
762,22542,1
762,22543,1
762,22544,1
762,1256,1
762,22545,1
762,2711,1
762,1751,2
762,1752,1
762,22546,1
762,1854,1
762,22547,1
762,22548,1
762,15664,2
762,7806,1
762,515,1
762,24,8
762,22549,2
762,21664,1
762,22550,1
762,1754,1
762,16412,2
762,13170,2
762,12475,1
762,22551,2
762,8510,2
762,22552,1
762,1756,2
762,22553,1
762,13366,1
762,3169,1
762,22554,2
762,5929,1
762,22555,1
762,5365,1
762,5366,1
762,22556,1
762,6662,4
762,1757,2
762,1758,1
762,22557,1
762,1759,2
762,1257,1
762,517,1
762,1697,1
762,1760,1
762,22558,1
762,22559,1
762,22560,1
762,669,1
762,671,2
762,5933,1
762,6504,18
762,1761,1
762,1316,1
762,22561,1
762,1762,1
762,22562,2
762,22563,2
762,677,6
762,22564,1
762,2395,1
762,22565,1
762,22566,1
762,6416,6
762,1764,2
762,22567,5
762,1766,1
762,22568,1
762,1767,1
762,5945,2
762,1768,1
762,22569,1
762,18766,2
762,1769,1
762,22570,3
762,1770,1
762,688,4
762,22571,1
762,22572,1
762,22573,1
762,2778,1
762,2779,1
762,22574,1
762,519,1
762,22575,1
762,22576,1
762,22577,1
762,15597,1
762,1419,1
762,1420,1
762,6511,5
762,22578,1
762,700,3
762,22579,1
762,701,1
762,22580,1
762,702,4
762,704,2
762,22581,2
762,22582,1
762,8593,1
762,142,4
762,2396,1
762,521,1
762,2397,1
762,22583,1
762,22584,1
762,13835,2
762,22585,1
762,13959,5
762,16444,1
762,18163,5
762,22586,1
762,22587,2
762,2185,1
762,22588,1
762,22589,5
762,22590,1
762,237,3
762,1773,1
762,14370,1
762,192,1
762,193,1
762,12190,1
762,22591,1
762,721,2
762,1775,1
762,1776,1
762,1777,1
762,523,3
762,1259,1
762,724,1
762,7991,1
762,8595,2
762,726,4
762,728,1
762,730,8
762,22592,1
762,2399,1
762,22593,1
762,8598,1
762,218,8
762,10957,1
762,6523,5
762,5972,2
762,306,1
762,735,1
762,22594,1
762,22595,1
762,16235,1
762,6527,21
762,1779,1
762,22596,1
762,10969,1
762,5974,1
762,1490,1
762,250,2
762,5975,7
762,9547,1
762,21873,1
762,745,1
762,22597,3
762,6703,4
762,2400,1
762,1424,1
762,14123,3
762,1780,1
762,2460,6
762,8816,1
762,22598,5
762,22599,1
762,22600,2
762,22601,1
762,22602,2
762,22603,1
762,757,1
762,758,1
762,238,1
762,22604,1
762,22605,2
762,769,1
762,6536,13
762,1723,1
762,771,4
762,6714,1
762,22606,1
762,10595,1
762,7875,2
762,1260,1
762,773,4
762,775,1
762,22607,1
762,6112,1
762,1783,1
762,777,2
762,22608,1
762,22609,1
762,22610,1
762,1784,1
762,1785,1
762,6539,1
762,8603,4
762,22611,1
762,1164,1
762,22612,1
762,529,1
762,7879,1
762,22613,1
762,22614,1
762,8604,1
762,22615,2
762,219,8
762,8605,1
762,22616,2
762,22617,1
762,3526,1
762,22618,1
762,5989,1
762,530,1
762,22619,1
762,22620,1
762,1788,1
762,1789,1
762,7340,1
762,3669,1
762,17443,5
762,22621,1
762,22622,7
762,6726,5
762,22623,2
762,22624,1
762,5401,1
762,22625,1
762,1790,1
762,22626,7
762,1261,1
762,1791,2
762,1792,1
762,6546,1
762,22627,4
762,22628,1
762,808,2
762,1262,3
762,6314,1
762,1263,2
762,1794,1
762,816,1
762,535,2
762,818,1
762,1795,1
762,240,1
762,241,1
762,22629,1
762,22630,1
762,22631,1
762,6556,28
762,1796,1
762,10889,1
762,829,2
762,1726,1
762,22632,1
762,22633,1
762,22634,1
762,22635,1
762,22636,5
762,8613,2
762,22637,5
762,22638,3
762,1798,1
762,12449,3
762,22639,1
762,22640,1
762,1357,1
762,22641,1
762,1264,1
762,22642,5
762,8614,2
762,22643,2
762,22644,1
762,22645,1
762,22646,1
762,8615,3
762,853,5
762,22647,1
762,22648,3
762,8616,2
762,22649,1
762,22650,1
762,8617,2
762,22651,1
762,16186,1
762,75,1
762,22652,1
762,22653,1
762,1365,2
762,22654,1
762,22655,1
762,22656,1
762,22657,16
762,22658,6
762,6020,2
762,866,3
762,867,3
762,22659,1
762,22660,1
762,868,1
762,8619,2
762,2674,1
762,22661,1
762,16754,5
762,18541,6
762,1802,1
762,1803,1
762,1805,1
762,877,1
762,878,1
762,16747,1
762,22662,3
762,223,1
762,1265,2
762,1806,1
762,22663,1
762,8620,1
762,22664,1
762,881,3
762,22665,1
762,7981,4
762,1807,1
762,22666,1
762,22667,1
762,22668,1
762,3621,2
762,22669,1
762,17754,1
762,22670,4
762,8957,1
762,22671,1
762,338,1
762,22672,1
762,1266,1
762,22673,5
762,16415,1
762,888,8
762,22674,1
762,22675,1
762,22676,2
762,22677,1
762,22678,1
762,22679,1
762,1202,1
762,891,1
762,224,7
762,542,2
762,543,2
762,6037,1
762,22680,1
762,893,4
762,22681,1
762,22682,1
762,22683,1
762,22684,1
762,22685,5
762,894,1
762,4479,1
762,174,2
762,345,1
762,7938,1
762,4734,1
762,22686,3
762,1810,1
762,242,1
762,18542,1
762,85,1
762,15239,6
762,545,1
762,546,1
762,1381,1
762,480,1
762,22687,1
762,7984,1
762,15240,1
762,898,1
762,22688,3
762,225,5
762,1811,1
762,226,5
762,22689,1
762,907,1
762,22690,5
762,22691,1
762,1466,1
762,22692,1
762,149,4
762,6049,5
762,22693,1
762,22694,1
762,22695,1
762,914,4
762,3539,15
762,919,1
762,920,3
762,22696,1
762,2684,10
762,1221,8
762,1387,2
762,22697,1
762,548,1
762,1677,1
762,1813,1
762,22698,12
762,229,3
762,230,3
762,926,2
762,22699,2
762,201,1
762,7949,1
762,22700,1
762,1508,1
762,22701,1
762,933,1
762,22702,1
762,1267,1
762,22703,1
762,935,2
762,22704,1
762,22705,2
762,22706,13
762,7985,4
762,22707,1
762,22708,1
762,1814,1
762,7346,17
762,22709,1
762,13922,5
762,22710,1
762,22711,1
762,16749,1
762,1816,1
762,358,1
762,22712,1
762,22486,3
762,493,3
762,553,1
762,1268,1
762,22713,1
762,1398,1
762,15345,6
762,8626,2
762,22714,1
762,22715,1
762,2735,1
762,2736,1
762,1269,2
762,22716,1
762,950,1
762,951,1
762,22717,1
762,1818,1
762,1270,1
762,1819,1
762,15470,1
762,22718,5
762,10856,1
762,22719,1
762,960,3
762,1271,1
762,22720,1
762,963,1
762,13480,1
762,5807,1
762,22721,2
762,22722,1
762,22723,1
762,1823,1
762,22724,1
762,8629,7
762,22725,1
762,22726,3
762,22727,1
762,22728,3
762,15349,1
762,22729,1
762,557,1
762,22730,2
762,4100,1
762,980,1
762,6370,3
763,22731,3
763,14746,1
763,22732,17
763,9215,1
763,10426,2
763,22733,2
763,9176,1
763,5061,2
763,22734,2
763,6442,1
763,22735,2
763,22736,2
763,13521,3
764,22737,3
764,22738,1
764,4553,1
764,22739,3
764,13955,2
764,1753,4
764,22740,3
764,9813,1
764,6656,1
764,22741,1
764,22742,4
764,22743,16
764,22744,1
764,22745,4
764,7737,3
764,1947,1
764,22746,4
764,12753,1
764,6730,1
764,6748,1
764,3747,4
764,14755,2
764,22747,1
764,1265,4
764,5627,4
764,5061,6
764,22748,3
764,7560,22
764,14231,4
764,22749,4
764,22750,1
764,22751,23
765,22752,1
765,22753,3
765,14296,11
765,22754,5
765,22755,8
765,2023,5
765,4485,1
765,22756,1
765,22757,7
765,22758,5
765,22759,4
765,22760,12
765,22761,3
765,22762,1
765,22763,6
765,22764,1
765,22765,2
765,22766,7
765,22767,3
765,22768,5
765,22769,1
765,22770,2
765,22771,9
765,11684,3
765,22772,1
765,22773,1
765,22774,5
765,5828,7
765,5130,3
765,4689,7
765,22775,3
765,22776,1
765,22777,3
765,22778,11
765,22779,3
765,22780,5
765,22781,5
765,22782,1
765,22783,1
765,22784,10
765,11539,5
765,22785,11
765,5454,9
765,6517,1
765,15510,4
765,14658,4
765,22786,3
765,22787,3
765,9546,10
765,22788,3
765,22789,2
765,22790,1
765,22791,12
765,22792,3
765,22793,10
765,22794,9
765,10308,1
765,22795,1
765,22796,1
765,22797,1
765,22798,8
765,22799,1
765,22800,10
765,22801,1
765,22802,1
765,22803,1
765,18081,3
765,22804,2
765,22805,1
765,22806,3
765,22807,9
765,22808,10
765,22809,5
765,22810,6
765,22811,1
765,22812,2
765,3531,1
765,22813,25
765,22814,2
765,22815,1
765,22816,1
765,22817,1
765,22818,1
765,22819,2
765,22820,7
765,15048,1
765,7464,1
765,22821,4
765,22822,1
765,22823,8
765,22824,3
765,22825,5
765,22826,6
765,22827,5
765,22828,8
765,22829,3
765,22830,2
765,10257,7
765,7477,1
765,8972,8
765,22831,2
765,22832,3
765,22833,2
765,22834,8
765,22835,1
765,8980,1
765,22836,1
765,18546,8
765,22837,5
765,22838,6
765,22839,5
766,204,1
766,207,1
766,210,1
766,22840,1
766,22841,34
766,24,1
766,22842,1
766,517,9
766,2395,1
766,519,1
766,1332,2
766,8558,2
766,10080,8
766,22843,3
766,16237,5
766,6841,18
766,528,1
766,219,1
766,6842,20
766,1794,1
766,3980,9
766,75,6
766,1864,18
766,20040,22
766,200,1
766,5070,1
767,2312,4
767,22844,4
767,1544,4
767,2907,5
767,22845,5
767,6387,3
767,15158,5
767,6771,4
767,10442,2
767,2599,4
767,22846,4
767,22847,3
767,10907,2
767,22848,4
768,5110,1
768,7365,1
768,3961,2
768,4071,1
768,1694,2
768,6228,2
768,22849,1
768,22850,2
768,22851,1
768,1862,1
768,22852,1
768,22853,1
769,22854,3
769,276,3
769,22855,1
769,22856,1
769,9239,2
769,22857,1
769,22858,5
769,22859,2
769,22860,1
769,9258,2
769,10983,7
769,22861,5
769,22862,8
769,739,2
769,314,1
769,22863,1
769,3620,2
769,22864,1
769,22865,5
769,22866,1
769,22867,5
769,9689,7
769,22868,1
769,1251,10
770,22869,9
770,22870,8
770,19935,7
770,19936,2
770,22871,11
770,19937,3
770,22872,19
770,19940,5
770,1757,2
770,5028,7
770,22873,11
770,22874,3
770,15560,9
770,524,1
770,22875,7
770,9275,7
770,9198,5
770,19946,6
770,22876,9
770,22877,1
770,6308,1
770,3951,7
770,10889,4
770,2527,7
770,13540,9
770,11193,7
770,2730,7
770,22878,1
770,22879,1
770,19904,2
770,22880,5
770,1810,4
770,9206,2
770,2531,7
770,18574,1
770,22881,9
770,3955,4
771,22882,1
771,22883,10
771,6240,2
771,22884,1
771,22885,1
771,3189,1
771,3190,1
771,6285,1
771,22886,1
771,8201,8
771,3013,5
771,22887,4
771,8325,5
771,22888,1
772,11210,1
772,22889,1
772,205,1
772,22890,2
772,376,1
772,1475,1
772,22891,3
772,234,1
772,22892,1
772,1714,1
772,1478,1
772,1479,1
772,22893,1
772,1255,1
772,1750,1
772,515,1
772,24,2
772,22894,2
772,1758,1
772,22895,1
772,22896,2
772,6603,3
772,22897,2
772,1766,1
772,1769,1
772,519,1
772,22898,2
772,3835,3
772,22899,3
772,1773,1
772,22900,1
772,1775,1
772,1776,1
772,1777,1
772,11224,3
772,523,1
772,1259,1
772,1779,1
772,22901,1
772,250,1
772,1723,1
772,1260,1
772,22902,2
772,1164,1
772,22903,1
772,22904,1
772,1788,1
772,1789,1
772,22905,2
772,22906,1
772,535,1
772,15155,1
772,1795,1
772,22907,1
772,1796,1
772,22908,2
772,22909,1
772,22910,1
772,1365,1
772,1802,1
772,1803,1
772,1265,1
772,1806,1
772,1807,1
772,22911,1
772,22912,1
772,22913,1
772,1202,1
772,3684,1
772,545,1
772,546,1
772,1811,1
772,907,1
772,22914,3
772,22915,1
772,1387,1
772,1813,1
772,926,1
772,3628,2
772,1267,1
772,22916,1
772,22917,2
772,6464,1
772,11234,1
772,1398,1
772,22918,1
772,1819,1
772,22919,2
772,22920,1
772,22921,4
772,22922,1
772,557,1
773,1252,1
773,505,1
773,22923,1
773,22924,1
773,22039,4
773,22925,1
773,19803,4
773,7004,19
773,22926,24
773,9615,19
773,22927,1
773,19936,2
773,22928,3
773,22929,9
773,10657,2
773,22930,1
773,22931,70
773,14773,1
773,14774,1
773,3963,1
773,22932,1
773,22933,13
773,10087,1
773,13545,27
773,22934,2
773,8057,6
773,22935,1
773,12086,1
773,13546,50
773,9694,25
773,16433,4
773,16434,4
773,22936,3
773,16038,1
773,20703,1
773,19528,3
773,12181,5
773,517,1
773,22937,5
773,22938,1
773,22939,2
773,22940,1
773,22941,11
773,15917,1
773,8689,22
773,22942,5
773,22943,1
773,8106,32
773,22944,1
773,19039,17
773,8111,14
773,9637,48
773,22945,18
773,22946,1
773,17184,4
773,3267,1
773,22947,6
773,22948,1
773,8669,1
773,22949,1
773,12189,1
773,22950,2
773,16581,8
773,8558,19
773,11188,26
773,19944,1
773,22471,1
773,8144,42
773,22951,2
773,3947,2
773,22952,1
773,22953,1
773,22954,1
773,22955,15
773,11190,1
773,10463,6
773,6841,31
773,22956,14
773,9198,1
773,20522,1
773,22957,1
773,9668,4
773,22958,1
773,1792,1
773,22959,1
773,1794,1
773,534,2
773,16083,1
773,22960,1
773,11732,1
773,2527,2
773,14789,8
773,14790,8
773,14791,8
773,11193,1
773,5674,4
773,6833,5
773,12518,1
773,22961,1
773,22962,33
773,22963,3
773,22964,1
773,9203,3
773,18606,11
773,22965,26
773,3952,1
773,12924,1
773,1810,1
773,9206,1
773,5060,19
773,22966,1
773,22967,1
773,22968,1
773,22969,1
773,1987,1
773,8242,4
773,22970,2
773,11200,2
773,10991,15
773,22971,13
773,22972,1
773,8482,19
773,1429,3
773,19950,1
773,22973,5
773,9212,3
773,12935,3
773,3080,1
773,22974,2
773,22975,10
773,12936,1
773,22976,1
773,15955,4
773,22977,1
773,17158,4
773,22978,6
773,9502,10
774,9134,2
774,12162,1
774,205,1
774,10346,1
774,22979,1
774,3494,1
774,22980,1
774,12479,2
774,8660,2
774,22981,1
774,22982,1
774,1761,1
774,518,1
774,4318,1
774,22983,1
774,8309,1
774,22984,1
774,16391,5
774,22985,2
774,22986,1
774,17114,4
774,22987,1
774,19995,1
774,22988,1
774,1944,7
774,22989,2
774,22990,1
774,22991,1
774,22992,1
774,22993,1
774,20016,2
774,7393,1
774,2401,1
774,8319,1
774,22994,1
774,22995,1
774,8204,2
774,6462,2
774,2528,1
774,22996,1
774,2403,1
774,22997,1
774,1381,1
774,9141,1
774,8325,1
774,2064,1
774,22998,1
774,13662,1
774,22999,1
774,8681,1
774,8269,1
774,8270,1
774,21964,3
774,12538,1
774,8275,1
774,8327,2
774,19663,1
775,23000,1
775,23001,1
775,23002,1
775,23003,1
775,23004,1
775,23005,1
775,23006,1
775,23007,1
775,23008,1
775,23009,1
776,2606,8
776,1745,1
776,511,1
776,23010,1
776,3714,1
776,23011,2
776,1620,1
776,1621,1
776,1766,1
776,23012,1
776,23013,2
776,523,1
776,23014,1
776,13376,1
776,3739,2
776,13381,7
776,23015,2
776,23016,1
776,3137,1
776,23017,1
776,10325,1
776,23018,2
776,13412,6
776,12535,1
776,20696,1
776,20697,1
776,7320,5
776,13420,1
776,23019,2
777,23020,1
777,11936,1
777,1039,5
777,23021,1
777,23022,1
777,23023,5
777,2635,2
777,4287,4
777,2429,1
777,16461,1
777,210,3
777,23024,1
777,23025,2
777,23026,5
777,6454,1
777,6455,1
777,23027,2
777,4428,1
777,6246,1
777,4315,4
777,23028,13
777,23029,19
777,23030,5
777,4320,8
777,13524,7
777,4323,7
777,16291,1
777,23031,2
777,23032,2
777,4328,4
777,521,3
777,23033,1
777,23034,1
777,15832,1
777,4346,3
777,23035,1
777,14628,27
777,6300,1
777,23036,2
777,11586,2
777,23037,2
777,23038,1
777,7548,4
777,10153,2
777,1834,1
777,23039,8
777,6608,3
777,23040,10
777,14081,3
777,14718,1
777,10889,1
777,23041,1
777,12250,1
777,1807,2
777,1376,1
777,23042,7
777,23043,1
777,23044,10
777,347,1
777,21819,1
777,1221,1
777,548,2
777,16490,1
777,4402,23
777,11617,6
777,4404,3
777,16491,2
777,16492,5
777,8293,7
777,499,1
777,22413,2
777,23045,2
777,23046,3
778,383,5
778,2410,1
778,12475,1
778,23047,1
778,1130,1
778,9533,2
778,5381,1
778,3610,2
778,19058,1
778,3613,1
778,8539,1
778,325,1
778,2555,3
778,4369,1
778,1226,1
778,498,2
778,21397,1
778,15882,3
778,3085,1
778,23048,1
779,204,1
779,207,4
779,3400,5
779,6913,1
779,23049,8
779,19990,8
779,250,1
779,2724,1
779,1262,7
779,11609,8
779,223,1
779,2403,1
780,23050,1
780,18296,1
780,23051,1
780,23052,1
780,23053,1
780,23054,3
780,23055,1
780,15292,1
780,23056,1
780,23057,3
780,23058,3
780,23059,1
780,18562,1
780,10470,1
780,1127,2
780,14271,10
780,16446,8
780,23060,2
780,23061,1
780,14069,12
780,13050,1
780,6309,1
780,23062,2
780,23063,1
780,23064,1
780,23065,1
780,23066,1
780,2412,1
780,17670,1
780,23067,2
780,23068,1
780,23069,1
780,23070,2
780,16860,1
780,23071,1
780,23072,1
780,23073,1
780,182,1
781,23074,1
781,23075,1
781,9631,1
781,1854,1
781,23076,1
781,11188,1
781,48,1
781,1860,1
781,2014,1
781,15885,1
781,23077,1
782,1737,4
782,4417,1
782,185,2
782,186,2
782,21796,10
782,211,18
782,20385,6
782,1759,2
782,23078,20
782,23079,20
782,9215,2
782,3195,3
782,3196,3
782,311,22
782,2722,4
782,1783,2
782,23080,4
782,6843,11
782,12121,3
782,1365,2
782,6462,13
782,23081,1
782,1807,2
782,225,4
782,226,1
782,2602,1
782,1819,5
783,23082,1
783,23083,1
783,23084,13
783,23085,5
783,23086,5
783,23087,5
783,23088,5
783,23089,5
783,9475,7
783,23090,6
783,6393,5
783,23091,5
783,23092,1
783,23093,5
783,23094,5
783,19800,1
784,234,1
784,210,1
784,11255,1
784,1751,1
784,237,1
784,1779,2
784,1783,1
784,219,1
784,11635,1
784,21933,1
784,2031,1
784,535,2
784,23095,1
784,23096,1
784,3762,1
785,23097,2
785,23098,2
785,5680,1
785,23099,1
785,23100,1
785,14938,1
785,23101,2
785,20156,2
785,2638,1
785,2639,1
785,23102,1
785,23103,1
785,23104,1
785,5709,2
785,23105,1
785,23106,1
785,23107,2
785,3579,1
785,19982,2
785,13132,1
785,23108,1
785,23109,2
785,23110,1
785,4217,1
785,5739,2
785,6721,1
785,23111,2
785,5846,1
785,23112,2
785,23113,1
785,23114,2
785,5769,2
785,23115,2
785,5774,2
785,2680,1
785,23116,2
785,13139,1
785,23117,1
785,7266,2
785,12140,1
785,23118,1
785,23119,2
785,20048,2
785,20049,1
785,23120,1
785,20055,1
785,2358,1
785,6812,1
785,6813,1
786,1744,3
786,1544,3
786,12171,3
786,6240,1
786,23121,2
786,6253,4
786,6268,2
786,4866,2
786,6281,2
786,6284,2
786,4163,2
786,1784,2
786,1785,2
786,6309,2
786,8292,3
786,23122,3
786,2032,4
786,1365,2
786,6348,2
786,23123,2
786,6352,2
786,23124,3
787,23125,18
787,23126,1
787,23127,1
787,23128,1
787,4780,1
787,9583,3
787,23129,2
787,23130,1
787,23131,1
787,23132,1
788,23133,2
788,23134,2
788,4118,2
788,16758,1
788,11381,2
788,23135,1
788,23136,1
788,9699,2
788,6213,1
788,23137,2
788,1713,1
788,23138,1
788,3092,1
788,234,1
788,605,1
788,4122,1
788,5299,1
788,23139,13
788,23140,1
788,235,1
788,16864,1
788,23141,1
788,1751,1
788,1919,1
788,516,1
788,1762,1
788,23142,1
788,9158,1
788,23143,1
788,17627,1
788,1329,1
788,23144,2
788,23145,1
788,23146,1
788,14600,1
788,4133,13
788,798,1
788,240,1
788,241,1
788,14954,1
788,23147,2
788,23148,1
788,5050,1
788,14181,2
788,242,2
788,10441,1
788,23149,1
788,19535,1
788,926,1
788,6880,2
788,23150,1
788,23151,2
788,23152,1
788,4138,10
788,23153,1
788,981,1
789,510,1
789,23154,9
789,23155,1
789,3169,6
789,1768,1
789,1773,1
789,12198,2
789,23156,1
789,1796,1
789,1798,1
789,6937,8
789,15373,4
789,23157,7
789,23158,2
789,1806,1
789,23159,3
789,1396,1
790,3775,19
790,4567,1
790,23160,1
790,23161,1
790,2451,1
790,2452,1
790,23162,1
790,11407,1
790,23163,1
790,23164,1
790,14608,1
790,23165,1
790,23166,1
790,23167,1
791,14583,2
791,23168,1
791,16569,2
791,4901,1
791,23169,1
791,23170,1
791,23171,10
791,15507,1
791,11539,1
791,23172,2
791,23173,1
791,23174,1
791,19869,2
791,23175,1
791,15329,1
791,23176,1
791,23177,5
791,23178,1
791,11155,2
791,1398,1
791,23179,1
791,8266,3
792,23180,4
792,23181,1
792,23182,10
792,20208,4
792,1255,1
792,23183,10
792,16853,2
792,20212,4
792,23184,5
792,16854,1
792,14271,2
792,4025,1
792,23185,1
792,2720,1
792,23186,1
792,20216,4
792,23187,4
792,4039,1
792,19628,1
792,23188,10
792,20221,5
792,16856,2
792,16857,1
792,1802,1
792,1803,1
792,23189,4
792,23190,1
792,16404,1
792,16858,2
792,20223,3
792,4068,3
792,16861,1
792,23191,10
793,23192,1
793,23193,6
793,23194,4
793,23195,5
793,23196,1
793,23197,1
793,23198,7
793,23199,1
793,23200,4
793,23201,1
793,23202,4
793,23203,2
793,23204,6
793,23205,1
793,23206,7
793,4461,1
793,18930,6
793,23207,1
793,23208,1
793,23209,1
793,23210,1
793,23211,1
793,23212,19
793,23213,8
793,23214,1
793,23215,6
793,29,1
793,23216,4
793,23217,5
793,7274,6
793,23218,5
793,23219,5
793,23220,5
793,23221,2
793,23222,1
793,16442,3
793,23223,1
793,23224,3
793,23225,13
793,23226,2
793,23227,1
793,23228,7
793,23229,1
793,23230,11
793,23231,1
793,23232,1
793,23233,4
793,23234,3
793,23235,10
793,2950,1
793,23236,1
793,11516,1
793,23237,8
793,23238,1
793,23239,7
793,10780,2
793,23240,3
793,12377,2
793,1029,1
793,5989,4
793,23241,1
793,12973,6
793,23242,1
793,23243,1
793,12505,2
793,23244,1
793,23245,1
793,23246,1
793,23247,1
793,23248,3
793,23249,4
793,23250,1
793,23251,1
793,23252,2
793,23253,1
793,17709,4
793,23254,1
793,23255,1
793,23256,7
793,23257,1
793,23258,1
793,11522,4
793,23259,9
793,23260,1
793,23261,3
793,23262,2
793,23263,1
793,23264,1
793,12388,1
793,23265,6
793,23266,9
793,19809,1
793,10788,2
793,23267,1
793,23268,1
793,23269,1
793,23270,10
793,5221,5
793,23271,1
793,23272,1
793,23273,1
793,23274,2
793,23275,5
793,23276,1
793,23277,1
793,23278,1
794,6828,2
794,8000,2
794,9016,1
794,23279,1
794,23280,1
794,23281,1
794,20631,1
794,10559,1
794,23282,1
794,23283,1
794,23284,1
794,20651,1
794,23285,1
794,23286,1
794,13321,1
794,3736,1
794,527,1
794,5307,1
794,23287,1
794,23288,1
794,23289,1
794,21962,1
794,13328,1
794,10989,1
794,23290,1
794,23291,1
794,23292,1
794,20686,2
794,23293,1
794,13336,1
794,23294,1
794,23295,1
794,3474,1
794,23296,1
795,2606,2
795,23297,1
795,205,1
795,23298,1
795,23299,1
795,2608,2
795,23300,65
795,23301,4
795,24,3
795,7333,21
795,3126,3
795,219,3
795,534,21
795,17108,4
795,1862,13
795,224,2
795,23302,2
795,23303,1
795,5662,1
796,3957,1
796,370,1
796,2099,1
796,3113,1
796,10,1
796,11,1
796,508,1
796,12637,1
796,12640,1
796,7353,1
796,649,1
796,7807,1
796,22276,1
796,23304,3
796,23305,5
796,23306,4
796,1315,1
796,23307,1
796,7823,1
796,15423,1
796,9427,1
796,9428,1
796,4083,1
796,525,1
796,526,1
796,23308,1
796,7356,1
796,454,1
796,23309,1
796,13963,1
796,20581,1
796,12667,1
796,12669,1
796,10602,2
796,23310,1
796,1690,1
796,23311,3
796,23312,3
796,23313,1
796,23314,3
796,3142,1
796,1380,1
796,23315,1
796,23316,1
796,23317,1
796,7964,1
796,6797,1
796,6798,1
796,4456,1
796,4457,1
796,23318,1
797,3487,2
797,11243,2
797,9461,2
797,11252,2
797,23319,1
797,18256,1
797,23320,1
797,23321,1
797,23322,1
797,2338,1
797,23323,1
797,23324,2
797,23325,2
797,2588,2
797,23326,2
797,23327,1
797,23328,2
797,23329,1
797,13913,1
798,23330,1
798,23331,1
798,23332,1
798,23333,1
798,7776,1
798,15537,1
798,3262,2
798,5697,5
798,10552,3
798,17380,1
798,23334,1
798,516,1
798,23335,2
798,6246,1
798,23336,1
798,23337,1
798,23338,1
798,7272,1
798,23339,1
798,15865,1
798,13579,1
798,23340,1
798,23341,1
798,1566,4
798,8751,1
798,2943,6
798,23342,1
798,16359,1
798,18780,4
798,23343,20
798,793,1
798,10314,1
798,11320,1
798,170,1
798,23344,1
798,21728,1
798,23345,1
798,1705,1
798,2033,3
798,17666,7
798,20548,1
798,23346,1
798,1864,5
798,1202,1
798,3047,1
798,1866,1
798,23347,1
798,23348,1
798,22828,1
798,20044,3
798,23349,1
798,23350,1
798,23351,1
798,1815,2
798,23352,6
798,15345,5
798,2534,1
798,23353,1
798,23354,1
799,23355,1
799,23356,1
799,23357,1
799,23358,1
799,23359,1
799,23360,1
799,23361,1
799,23362,1
799,23363,1
799,23364,1
799,23365,1
799,23366,1
799,23367,1
799,23368,2
799,23369,1
799,23370,1
800,1252,1
800,23371,1
800,23372,5
800,23373,3
800,23374,1
800,23375,1
800,1740,8
800,19184,1
